"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"West Fallowfield Town","2,603","0","0","0","0","0","13","3","10","0","0"
"Westfield","1,108","0","0","0","0","0","8","2","6","0","0"
"West Goshen Township","21,262","21","0","3","7","11","456","43","398","15","4"
"West Grove Borough","2,773","0","0","0","0","0","22","3","17","2","0"
"West Hazleton","3,278","15","0","1","5","9","185","50","123","12","2"
"West Hempfield Township","16,179","6","0","0","1","5","263","21","230","12","1"
"West Hills Regional","10,568","5","0","0","1","4","201","27","170","4","4"
"West Kittanning","1,129","0","0","0","0","0","0","0","0","0","0"
"West Lampeter Township","15,819","7","0","0","3","4","168","27","137","4","2"
"West Lebanon Township","843","4","0","0","1","3","84","3","80","1","0"
"West Manchester Township","18,393","30","0","2","14","14","779","76","687","16","0"
"West Manheim Township","7,762","2","0","1","0","1","52","9","38","5","1"
"West Mayfield Borough","1,068","3","0","0","0","3","7","3","4","0","0"
"West Mead Township","5,047","1","1","0","0","0","0","0","0","0","0"
"West Mifflin","20,484","49","0","3","20","26","383","90","271","22","2"
"West Newton","2,824","9","0","1","1","7","72","13","57","2","1"
"West Norriton Township","14,488","24","0","3","7","14","291","28","256","7","1"
"West Nottingham Township","2,806","0","0","0","0","0","3","1","2","0","0"
"West Penn Township","4,343","5","0","0","0","5","32","31","0","1","0"
"West Pikeland Township","4,089","8","0","0","2","6","32","3","28","1","0"
"West Pike Run","1,829","0","0","0","0","0","7","1","6","0","0"
"West Pittston","4,901","3","0","0","2","1","97","17","79","1","0"
"West Pottsgrove Township","3,755","10","0","1","5","4","146","16","120","10","0"
"West Reading","4,025","29","0","0","6","23","259","26","218","15","0"
"West Sadsbury Township","2,510","6","0","0","1","5","85","0","84","1","0"
"West Salem Township","3,324","6","0","0","0","6","26","10","16","0","0"
"West Shore Regional","6,568","38","0","1","10","27","45","33","3","9","1"
"Westtown-East Goshen","31,830","24","0","2","1","21","303","50","244","9","0"
"West View","6,615","3","0","1","0","2","172","15","154","3","0"
"West Vincent Township","5,082","0","0","0","0","0","24","2","21","1","1"
"West Whiteland Township","18,397","14","0","2","8","4","447","24","409","14","1"
"West Wyoming","2,668","1","0","0","1","0","22","5","16","1","0"
"West York","4,183","15","0","0","5","10","83","17","64","2","0"
"Whitaker Borough","1,204","5","0","1","4","0","22","5","14","3","0"
"Whitehall","13,293","8","0","2","0","6","47","9","36","2","0"
"Whitehall Township","27,053","44","0","1","30","13","1,324","112","1,166","46",""
"White Haven Borough","1,135","3","0","0","1","2","11","1","9","1","0"
"Whitemarsh Township","17,840","9","0","2","0","7","212","31","175","6","0"
"White Oak","7,958","10","0","1","4","5","137","24","105","8","0"
"White Township","1,298","6","0","0","1","5","28","8","13","7","0"
"Whitpain Township","18,829","23","0","1","7","15","185","28","150","7","0"
"Wiconisco Township","1,100","0","0","0","0","0","4","1","3","0","1"
"Wilkes-Barre","40,710","171","10","7","88","66","1,497","284","1,119","94","6"
"Wilkes-Barre Township","3,045","10","0","0","7","3","666","18","641","7","0"
"Wilkinsburg","17,351","212","8","7","85","112","653","300","291","62","5"
"Williamsburg","1,238","0","0","0","0","0","20","0","20","0","0"
"Williamsport","29,329","118","2","14","63","39","1,119","191","876","52",""
"Willistown Township","10,838","5","0","0","0","5","90","19","71","0","0"
"Windber","3,973","13","1","0","2","10","50","11","38","1","1"
"Wind Gap","2,782","6","0","0","0","6","57","3","45","9","0"
"Womelsdorf","2,811","2","0","1","0","1","25","11","12","2","1"
"Woodward Township","2,266","0","0","0","0","0","0","0","0","0","0"
"Wrightsville","2,234","5","0","0","3","2","29","5","24","0","0"
"Wyoming","2,972","2","0","0","1","1","107","13","82","12","0"
"Wyomissing","10,396","9","0","0","6","3","556","34","507","15","1"
"Yardley","2,491","0","0","0","0","0","11","3","8","0","0"
"Yeadon","11,325","59","0","5","35","19","323","94","191","38","0"
"York","39,970","504","10","52","325","117","1,957","415","1,333","209","8"
"York Area Regional","58,530","96","2","12","23","59","682","136","515","31","2"
"Youngsville","1,649","4","0","0","0","4","14","3","11","0","0"
"Zelienople","3,902","9","0","1","0","8","115","6","106","3","0"
"Zerbe Township","1,863","0","0","0","0","0","0","0","0","0","0"
