"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Ohioville","3,611","12","0","2","0","10","44","5","37","2","0"
"Oil City","10,608","6","0","0","1","5","169","17","144","8","2"
"Old Forge","8,521","16","0","0","0","16","29","2","20","7","0"
"Old Lycoming Township","5,273","8","0","3","1","4","99","16","83","0","0"
"Oliver Township","2,072","4","0","0","0","4","19","4","13","2","0"
"Olyphant","4,944","4","0","0","0","4","70","24","40","6","2"
"Orangeville Area","1,635","0","0","0","0","0","18","1","17","0","0"
"Orwigsburg","2,972","3","0","0","0","3","39","5","33","1","0"
"Oxford","4,662","27","0","1","3","23","137","24","105","8","3"
"Paint Township","3,153","5","0","0","0","5","14","3","11","0","0"
"Palmerton","5,244","8","0","0","0","8","117","21","96","0","0"
"Palmer Township","20,311","17","0","0","8","9","489","44","437","8","0"
"Palmyra","6,981","8","0","0","3","5","121","14","102","5","0"
"Parker","745","1","0","0","0","1","0","0","0","0","0"
"Parkesburg","3,439","13","0","6","3","4","73","15","49","9","1"
"Parkside","2,178","8","0","0","1","7","51","12","38","1","1"
"Patterson Area","3,566","2","0","0","0","2","60","9","50","1","3"
"Patton","1,845","2","0","0","0","2","5","2","2","1","0"
"Patton Township","13,258","6","0","0","1","5","155","29","123","3","0"
"Paxtang","1,486","3","0","0","1","2","51","13","37","1","1"
"Pen Argyl","3,643","5","0","0","0","5","61","13","47","1","1"
"Penbrook","2,915","7","0","0","3","4","56","17","36","3","0"
"Penn Hills","43,835","218","6","16","94","102","1,142","318","709","115","10"
"Pennridge Regional","10,479","14","0","0","1","13","123","19","101","3","1"
"Penn Township, Butler County","5,150","0","0","0","0","0","43","8","35","0","1"
"Penn Township, Lancaster County","8,495","13","0","0","1","12","137","29","83","25","0"
"Penn Township, Westmoreland County","20,221","4","0","0","1","3","22","18","4","0","0"
"Penn Township, York County","15,931","20","0","0","7","13","269","37","227","5","4"
"Pequea Township","4,533","4","0","0","0","4","55","8","42","5","2"
"Perkasie","8,633","5","0","0","0","5","334","45","283","6","1"
"Perryopolis","1,718","2","0","0","0","2","24","9","15","0","0"
"Peters Township","20,244","13","0","2","2","9","175","35","128","12","1"
"Philadelphia","1,441,117","20,771","331","1,038","9,618","9,784","62,584","12,845","40,681","9,058",""
"Phoenixville","16,410","44","0","3","12","29","367","27","334","6","0"
"Pine Creek Township","3,192","3","1","0","0","2","19","1","18","0","0"
"Pittsburgh","309,757","3,358","72","136","1,541","1,609","12,625","3,108","8,258","1,259","98"
"Plainfield Township","6,152","1","0","0","0","1","53","2","48","3","0"
"Plains Township","10,452","16","0","0","1","15","143","16","117","10","2"
"Pleasant Hills","7,734","0","0","0","0","0","109","14","91","4","0"
"Plum","26,108","21","0","3","8","10","153","56","96","1","0"
"Plumstead Township","11,825","1","0","0","1","0","127","19","99","9","5"
"Plymouth","6,055","53","1","1","7","44","95","26","63","6","1"
"Plymouth Township, Montgomery County","16,323","39","0","2","30","7","692","86","572","34","3"
"Pocono Mountain Regional","35,481","85","0","23","26","36","1,052","409","601","42","7"
"Pocono Township","11,214","17","0","1","8","8","403","62","321","20","0"
"Point Township","3,828","23","0","1","0","22","32","5","25","2","0"
"Port Allegany","2,188","0","0","0","0","0","0","0","0","0","0"
"Port Carbon","1,749","0","0","0","0","0","6","2","4","0","0"
"Pottstown","21,285","202","2","16","81","103","1,244","181","973","90","17"
"Pottsville","14,416","40","2","2","0","36","232","27","189","16","3"
"Prospect Park","6,386","32","0","0","1","31","152","16","126","10","0"
"Punxsutawney","5,937","52","0","0","8","44","146","24","119","3","0"
"Pymatuning Township","3,559","8","0","3","1","4","115","37","70","8","0"
"Quarryville","2,166","7","0","0","2","5","50","5","44","1","0"
"Radnor Township","31,231","23","0","1","5","17","352","28","312","12","0"
"Ralpho Township","3,884","3","0","0","0","3","10","4","6","0","0"
"Rankin","2,105","34","1","2","4","27","60","26","27","7","0"
"Reading","80,860","868","10","33","452","373","4,208","1,268","2,150","790","40"
"Redstone Township","6,051","6","0","0","0","6","17","3","14","0","0"
"Resa Regional","2,549","4","0","0","0","4","18","8","10","0","0"
"Reserve Township","3,525","5","0","0","1","4","40","3","35","2","0"
"Reynoldsville","2,546","2","0","0","1","1","26","0","26","0","0"
"Rice Township","2,919","4","0","0","0","4","9","1","8","0","0"
"Richland","1,488","0","0","0","0","0","0","0","0","0","0"
"Richland Township, Bucks County","12,700","10","0","2","3","5","259","24","230","5","1"
"Richland Township, Cambria County","12,342","13","0","0","2","11","603","15","581","7","0"
"Ridgway","4,104","14","0","1","1","12","122","30","90","2","3"
"Ridley Park","6,993","14","0","1","2","11","63","7","54","2","1"
"Ridley Township","29,895","63","1","9","17","36","569","67","468","34","3"
"Ringtown","763","0","0","0","0","0","2","0","2","0","0"
"Riverside","1,821","0","0","0","0","0","3","0","3","0","0"
"Roaring Brook Township","1,809","0","0","0","0","0","38","4","33","1","0"
"Roaring Spring","2,257","1","0","1","0","0","54","5","47","2","0"
"Robesonia","2,058","4","0","0","2","2","34","6","25","3","0"
"Robeson Township","7,640","12","0","0","3","9","86","32","50","4","0"
"Robinson Township, Allegheny County","13,373","22","0","1","3","18","412","31","364","17","0"
"Rochester","3,644","19","0","2","6","11","200","33","149","18","0"
"Rochester Township","2,862","3","0","0","0","3","71","11","55","5","1"
"Rockledge","2,478","8","0","0","0","8","45","8","31","6","0"
"Roseto","1,643","0","0","0","0","0","8","3","4","1","0"
"Rosslyn Farms","424","0","0","0","0","0","0","0","0","0","0"
"Ross Township","30,448","45","0","1","15","29","889","98","771","20","4"
"Rostraver Township","11,625","12","0","1","7","4","545","38","495","12","3"
"Royersford","4,356","7","0","2","0","5","79","10","65","4","2"
"Rush Township","3,724","1","0","0","0","1","109","8","99","2","0"
"Rye Township","2,534","0","0","0","0","0","14","6","8","0","0"
"Sadsbury Township, Chester County","3,385","0","0","0","0","0","1","0","1","0","0"
"Salem Township, Luzerne County","4,114","8","0","0","0","8","54","9","45","0","0"
"Salisbury Township","14,057","9","0","2","2","5","320","30","275","15","0"
"Saltsburg","885","2","0","0","0","2","5","1","4","0","0"
"Sandy Township","11,550","14","0","2","0","12","259","37","209","13","0"
"Sankertown","622","0","0","0","0","0","1","1","0","0","0"
"Saxonburg","1,596","1","0","0","0","1","6","1","5","0","0"
"Saxton","755","0","0","0","0","0","0","0","0","0","0"
"Sayre","5,457","17","0","3","0","14","162","21","138","3","0"
"Schuylkill Haven","5,164","5","0","1","1","3","123","21","99","3","1"
"Scottdale","4,410","15","1","2","3","9","102","9","91","2","0"
"Scott Township, Allegheny County","15,850","51","0","1","5","45","241","35","199","7","0"
"Scott Township, Columbia County","5,033","2","0","0","0","2","46","7","39","0","0"
"Scott Township, Lackawanna County","4,928","0","0","0","0","0","7","2","1","4","0"
"Scranton","72,247","238","5","30","97","106","2,629","639","1,851","139","23"
